address,zip,town,list_date,sold_date,days_on_market,list_price,sold_price,sold_vs_ask_pct,property_type,conflicts,_sources
637 Harrell Ave,07095,Woodbridge,2026-03-30,2025-11-04,,499000,487000,-2.4,Single Family,,listing_scrape
1320 Cricket Ln Unit 1320,07095,Woodbridge,2026-03-30,2025-11-13,,299000,304000,1.67,Condo,,listing_scrape
704 Cricket Ln Unit 704,07095,Woodbridge,2026-03-30,2025-11-13,,275000,290000,5.45,Condo,,listing_scrape
532 Bamford Ave,07095,Woodbridge,2026-03-30,2025-12-03,,575000,590000,2.61,Single Family,,listing_scrape
118 Willry St,07095,Woodbridge,2026-03-30,2025-12-05,,449900,515000,14.47,Single Family,,listing_scrape
65 Russell St,07095,Woodbridge,2026-03-30,2025-12-15,,409900,434000,5.88,Single Family,,listing_scrape
615 Sharon Garden Ct,07095,Woodbridge,2026-06-12,2025-12-18,,315000,320000,1.59,Condo,,listing_scrape
180 Minna Ave,07095,Woodbridge,2026-03-30,2025-12-30,,735000,725000,-1.36,Single Family,,listing_scrape
193 Sierra Ct,07095,Woodbridge,2026-03-30,2026-01-21,,359000,329000,-8.36,Condo,,listing_scrape
325 Regency Pl,07095,Woodbridge,2026-03-30,2026-01-23,,375000,385000,2.67,Townhouse,,listing_scrape
52 Martin Ter,07095,Woodbridge,2026-03-30,2026-01-23,,350000,370000,5.71,Single Family,,listing_scrape
810 Cricket Ln,07095,Woodbridge,2026-06-15,2026-06-12,,340000,340000,0.0,Condo,,listing_scrape
299 Hillside Ave,07110,Nutley,2024-08-30,2023-07-06,,595000,620000,4.2,Single Family,,listing_scrape
80 MCKINLEY STREET,07110,Nutley,2024-08-30,2023-09-28,,585000,585000,0.0,Single Family,,"listing_scrape,nj_records"
99 CHURCH STREET,07110,Nutley,2024-08-30,2023-10-04,,440000,490000,11.36,Single Family,,"listing_scrape,nj_records"
76 HOWARD PLACE,07110,Nutley,2025-01-31,2023-10-06,,599000,599000,0.0,Single Family,,"listing_scrape,nj_records"
194 Hancox Ave,07110,Nutley,2024-08-30,2023-10-13,,425000,437294,2.89,Single Family,,listing_scrape
65 Overlook Ter,07110,Nutley,2024-08-30,2023-12-05,,550000,625000,13.64,Single Family,,listing_scrape
9 WHITFORD AVENUE,07110,Nutley,2024-08-30,2023-12-08,,699900,659900,-5.72,Single Family,,"listing_scrape,nj_records"
339 WALNUT STREET,07110,Nutley,2024-03-13,2023-12-21,,499000,600000,20.24,Single Family,,"listing_scrape,nj_records"
2 FULTON STREET,07110,Nutley,2024-03-27,2023-12-29,,879000,830000,-5.57,Single Family,,"listing_scrape,nj_records"
312 Bloomfield Ave,07110,Nutley,2025-01-31,2024-01-05,,399000,431000,8.02,Single Family,,listing_scrape
11 Lake St,07110,Nutley,2024-03-31,2024-01-22,,599000,690000,15.19,Single Family,,listing_scrape
6-12 Hillside Ave Unit 2E,07110,Nutley,2024-08-30,2024-02-07,,319000,340000,6.58,Condo,,listing_scrape
39 FREEMAN PLACE,07110,Nutley,2024-08-04,2024-05-03,,499000,550000,10.22,Single Family,,"listing_scrape,nj_records"
180 COEYMAN AVENUE,07110,Nutley,2024-08-04,2024-05-08,,599000,650000,8.51,Single Family,,"listing_scrape,nj_records"
76 MCKINLEY STREET,07110,Nutley,2024-08-04,2024-05-09,,669000,780000,16.59,Single Family,,"listing_scrape,nj_records"
59 BROOKFIELD AVENUE,07110,Nutley,2024-08-04,2024-05-10,,799900,925000,15.64,Single Family,,"listing_scrape,nj_records"
17 BAYARD STREET,07110,Nutley,2024-08-04,2024-05-15,,599000,650000,8.51,Single Family,,"listing_scrape,nj_records"
83 ALEXANDER AVENUE,07110,Nutley,2024-08-04,2024-05-21,,699900,811000,15.87,Single Family,,"listing_scrape,nj_records"
259 HIGH STREET,07110,Nutley,2024-08-04,2024-05-22,,415000,552000,33.01,Single Family,,"listing_scrape,nj_records"
20 LAUREL PLACE,07110,Nutley,2024-08-04,2024-05-23,,458000,550000,20.09,Single Family,,"listing_scrape,nj_records"
448 River Rd Apt B,07110,Nutley,2024-08-04,2024-05-28,,284900,281900,-1.05,Condo,,listing_scrape
140 Bloomfield Ave,07110,Nutley,2025-01-31,2024-06-04,,455000,485000,6.59,Single Family,,listing_scrape
462 River Rd Apt A,07110,Nutley,2024-08-30,2024-06-19,,299900,325000,8.37,Condo,,listing_scrape
50 HOWARD PLACE,07110,Nutley,2024-08-30,2024-06-25,,625000,728500,16.56,Single Family,,"listing_scrape,nj_records"
115 Chestnut St,07110,Nutley,2024-10-29,2024-07-08,,799999,800000,0.0,Single Family,,listing_scrape
479 PROSPECT STREET,07110,Nutley,2025-11-24,2024-07-15,,750000,836000,11.47,Single Family,,"listing_scrape,nj_records"
493 WASHINGTON AVENUE,07110,Nutley,2024-08-02,2024-07-30,,699999,765000,9.29,Single Family,,"listing_scrape,nj_records"
104 HANCOX AVENUE,07110,Nutley,2024-09-13,2024-08-01,,799999,850000,6.25,Multi-Family,,"listing_scrape,nj_records"
97 SAN ANTONIO AVENUE,07110,Nutley,2025-07-23,2024-08-23,,575000,575000,0.0,Single Family,,"listing_scrape,nj_records"
101 River A1 Rd Unit A1,07110,Nutley,2025-01-15,2024-10-30,,279000,305000,9.32,Condo,,"listing_scrape,nj_records"
320 WINTHROP DRIVE,07110,Nutley,2024-11-21,2024-11-15,,675000,711000,5.33,Townhouse,,"listing_scrape,nj_records"
105 SATTERTHWAITE AVENUE,07110,Nutley,2025-03-10,2024-12-20,,699900,710000,1.44,Single Family,,"listing_scrape,nj_records"
24 Clover St,07110,Nutley,2025-03-10,2025-01-03,,500000,585000,17.0,Single Family,,listing_scrape
640 Franklin Ave Apt 1B,07110,Nutley,2025-09-19,2025-04-24,,240000,230000,-4.17,Condo,,listing_scrape
33 Humbert St,07110,Nutley,2025-10-15,2025-07-29,,399000,330000,-17.29,Single Family,,listing_scrape
430 Hartford Dr,07110,Nutley,2025-10-18,2025-08-02,,674900,637000,-5.62,Condo,,listing_scrape
425 Hartford Dr,07110,Nutley,2025-12-20,2025-12-19,,659000,659000,0.0,Condo,,listing_scrape
12 Renner Ave,07110,Nutley,2026-03-30,2026-01-20,,500000,451000,-9.8,Single Family,,listing_scrape
769 HIGH WOODS DRIVE,07417,Franklin Lakes,2024-03-13,2023-12-10,,1375000,1520000,10.55,Single Family,,"listing_scrape,nj_records"
16 HOLMHILL CIRCLE,07417,Franklin Lakes,2024-03-13,2023-12-13,,2799000,2799000,0.0,Single Family,lot_sqft,"listing_scrape,nj_records"
821 SHADOW RIDGE ROAD,07417,Franklin Lakes,2024-08-30,2024-03-06,,899999,999999,11.11,Single Family,,"listing_scrape,nj_records"
44 Leigh Ter,07452,Glen Rock,2024-08-30,2023-09-13,,699900,750000,7.16,Single Family,,listing_scrape
38 Nottingham Rd,07452,Glen Rock,2024-08-30,2023-09-26,,1200000,1275000,6.25,Single Family,,listing_scrape
44 RADBURN RD.,07452,Glen Rock,2024-03-13,2023-12-08,,599888,710000,18.36,Single Family,,"listing_scrape,nj_records"
450 PROSPECT ST.,07452,Glen Rock,2024-08-04,2024-05-02,,1249000,1610000,28.9,Single Family,,"listing_scrape,nj_records"
375 Ackerman Ave,07452,Glen Rock,2024-08-04,2024-05-08,,739000,710000,-3.92,Single Family,,listing_scrape
41 ROXBURY PL.,07452,Glen Rock,2026-03-31,2024-07-11,,745000,846000,13.56,Single Family,year_built,"listing_scrape,nj_records"
12 MEMORY LN,07834,Denville,2023-07-28,2023-07-24,,489900,525000,7.16,Single Family,,"listing_scrape,nj_records"
19 Cambridge Ave,07834,Denville,2023-09-07,2023-09-06,,900000,900000,0.0,Single Family,,listing_scrape
30 CLAUDE AVE,07834,Denville,2024-08-30,2023-10-18,,524900,550000,4.78,Single Family,,"listing_scrape,nj_records"
2 ARDSLEY CT,07834,Denville,2025-01-31,2023-10-31,,745000,785000,5.37,Townhouse,,"listing_scrape,nj_records"
47 SUNSET TRL,07834,Denville,2023-11-20,2023-11-16,0,425000,425000,0.0,Single Family,,"listing_scrape,nj_records"
45 LONGVIEW TRL,07834,Denville,2024-03-13,2023-12-11,,550000,595000,8.18,Single Family,year_built,"listing_scrape,nj_records"
1 MIRADOR RD,07834,Denville,2024-03-13,2023-12-12,,595000,590000,-0.84,Single Family,,"listing_scrape,nj_records"
47 SENECA TRL,07834,Denville,2024-03-13,2023-12-14,,399000,410000,2.76,Single Family,year_built,"listing_scrape,nj_records"
2 BAIRD DR,07834,Denville,2024-03-13,2023-12-20,,672900,667900,-0.74,Single Family,,"listing_scrape,nj_records"
52 MT PLEASANT TPKE,07834,Denville,2024-03-13,2023-12-20,,674000,665000,-1.34,Single Family,year_built,"listing_scrape,nj_records"
26 LACKAWANNA AVE,07834,Denville,2024-03-13,2023-12-21,,345000,365000,5.8,Single Family,,"listing_scrape,nj_records"
5 FISCHER TRL,07834,Denville,2024-03-31,2024-01-16,,525000,551000,4.95,Single Family,,"listing_scrape,nj_records"
15 Cobb Rd,07834,Denville,2024-03-31,2024-01-20,,599999,620000,3.33,Single Family,,listing_scrape
15 SENECA TRL,07834,Denville,2024-08-04,2024-05-06,,650000,675000,3.85,Single Family,,"listing_scrape,nj_records"
27 W Shore Rd,07834,Denville,2024-08-04,2024-05-09,,375000,401026,6.94,Single Family,,listing_scrape
14 RIDGEWOOD PKWY W,07834,Denville,2024-08-11,2024-05-17,,745000,745000,0.0,Single Family,,"listing_scrape,nj_records"
15 HARRIMAN AVE,07834,Denville,2024-08-04,2024-05-17,,650000,701000,7.85,Single Family,,"listing_scrape,nj_records"
30 Upper Rainbow Trl,07834,Denville,2024-08-04,2024-05-17,,485000,515000,6.19,Single Family,,listing_scrape
52 HENNING TER,07834,Denville,2024-08-04,2024-05-20,,750000,742500,-1.0,Condo,,"listing_scrape,nj_records"
7 BROOKVIEW RD,07834,Denville,2024-08-04,2024-05-20,,399000,420000,5.26,Single Family,,"listing_scrape,nj_records"
63 THURMONT RD,07834,Denville,2024-08-04,2024-05-22,,349900,380000,8.6,Single Family,,"listing_scrape,nj_records"
22 BROOKVIEW RD,07834,Denville,2024-08-04,2024-05-24,,489000,555000,13.5,Single Family,,"listing_scrape,nj_records"
181 Fox Hill Rd,07834,Denville,2024-08-04,2024-05-30,,575000,620555,7.92,Single Family,,listing_scrape
10 SHAWGER RD,07834,Denville,2024-08-29,2024-08-09,,625000,630000,0.8,Single Family,,"listing_scrape,nj_records"
28 LENAPE TRL,07834,Denville,2024-09-19,2024-09-06,,749000,800000,6.81,Single Family,,"listing_scrape,nj_records"
3 SMALL BROOK CIR,07834,Denville,2025-03-10,2024-10-09,,1299999,1400001,7.69,Single Family,garage,"listing_scrape,nj_records"
8 Tomahawk Trl,07834,Denville,2025-01-10,2025-01-09,,485000,500000,3.09,Single Family,,listing_scrape
11 Snyder Ave,07834,Denville,2025-06-05,2025-06-04,,500000,559000,11.8,Single Family,,listing_scrape
2 Neben Pl,07834,Denville,2025-07-03,2025-06-09,,850000,900000,5.88,Single Family,,listing_scrape
6 Gauer Ct,07834,Denville,2025-07-25,2025-06-27,,773100,779330,0.81,Townhouse,,listing_scrape
51 Indian Rd,07834,Denville,2025-10-04,2025-07-08,,524000,560000,6.87,Single Family,,listing_scrape
61 Swenson St,07834,Denville,2025-09-30,2025-07-14,,932546,931587,-0.1,Condo,,listing_scrape
57 Swenson St,07834,Denville,2025-09-30,2025-07-15,,918483,901750,-1.82,Condo,,listing_scrape
61 Sunset Trl,07834,Denville,2025-07-29,2025-07-18,,585000,565000,-3.42,Single Family,,listing_scrape
4 General Winds Way,07834,Denville,2025-09-17,2025-08-08,,784770,842770,7.39,Townhouse,,listing_scrape
7 Laurel Ave,07834,Denville,2025-10-11,2025-09-19,,899000,925000,2.89,Single Family,,listing_scrape
1 General Winds Way,07834,Denville,2025-11-04,2025-10-21,,888685,941575,5.95,Townhouse,,listing_scrape
109 Sunset Trl,07834,Denville,2026-04-19,2026-02-11,,400000,400000,0.0,Single Family,,listing_scrape
41 General Winds Way,07834,Denville,2026-04-28,2026-03-30,,739590,769775,4.08,Townhouse,,listing_scrape
14 Fieldstone Dr,07853,Long Valley,2025-07-23,2024-02-15,,699999,750000,7.14,Single Family,,listing_scrape
8 LAUREL DR,07853,Long Valley,2024-08-04,2024-05-07,,600000,725000,20.83,Single Family,,"listing_scrape,nj_records"
22 OLD FARMERS RD,07853,Long Valley,2024-08-04,2024-05-09,,382500,449000,17.39,Single Family,,"listing_scrape,nj_records"
38 ANN RD,07853,Long Valley,2024-08-04,2024-05-13,,575000,650000,13.04,Single Family,,"listing_scrape,nj_records"
144 E VALLEY BROOK RD,07853,Long Valley,2024-08-04,2024-05-14,,525000,607511,15.72,Single Family,,"listing_scrape,nj_records"
13 KINGS RIDGE RD,07853,Long Valley,2024-08-04,2024-05-15,,464900,480900,3.44,Single Family,,"listing_scrape,nj_records"
34 Quail Run,07853,Long Valley,2024-08-04,2024-05-15,,599900,660000,10.02,Single Family,,listing_scrape
201AKA199 Parker Rd,07853,Long Valley,2024-08-04,2024-05-20,,425000,386000,-9.18,Single Family,,listing_scrape
89 W SPRINGTOWN RD,07853,Long Valley,2024-08-04,2024-06-03,,679000,715000,5.3,Single Family,,"listing_scrape,nj_records"
190 Middle Valley Rd,07853,Long Valley,2024-06-24,2024-06-06,,700000,700000,0.0,Single Family,,listing_scrape
30 Welsh Farm Rd,07853,Long Valley,2026-04-19,2026-02-04,,775000,851000,9.81,Townhouse,,listing_scrape
339 W Mill Rd,07853,Long Valley,2026-05-12,2026-02-18,,434900,420000,-3.43,Single Family,,listing_scrape
11 Winchester Ter,07869,Randolph,2023-08-11,2023-08-10,,940000,940000,0.0,Single Family,,listing_scrape
6 Arrowgate Dr,07869,Randolph,2025-07-23,2023-12-11,,469900,452000,-3.81,Condo,,listing_scrape
13 MOUNTAINSIDE DR,07869,Randolph,2024-03-13,2023-12-12,,999900,996000,-0.39,Single Family,,"listing_scrape,nj_records"
20 INDIAN TRAIL RD,07869,Randolph,2024-03-13,2023-12-12,,900000,900000,0.0,Single Family,,"listing_scrape,nj_records"
22 TREATY RD,07869,Randolph,2024-03-13,2023-12-15,,575000,625000,8.7,Single Family,,"listing_scrape,nj_records"
40 BEECH RD,07869,Randolph,2024-03-13,2023-12-15,,649000,650000,0.15,Single Family,,"listing_scrape,nj_records"
8 MAHOGANY WAY,07869,Randolph,2024-03-13,2023-12-18,,550000,570000,3.64,Condo,,"listing_scrape,nj_records"
12 POWDER HORN TER,07869,Randolph,2024-03-13,2023-12-19,,669000,658000,-1.64,Single Family,,"listing_scrape,nj_records"
324 Dover Chester Rd,07869,Randolph,2024-03-13,2023-12-19,,675000,689000,2.07,Single Family,,listing_scrape
1 High Ridge Rd,07869,Randolph,2024-03-13,2023-12-22,,649900,622300,-4.25,Single Family,,listing_scrape
194 MORRIS TPKE,07869,Randolph,2024-03-31,2024-01-02,,665000,716000,7.67,Single Family,,"listing_scrape,nj_records"
31 MISTY MOUNTAIN RD,07869,Randolph,2024-03-31,2024-01-19,,699900,699900,0.0,Single Family,,"listing_scrape,nj_records"
30 BONNELL LN,07869,Randolph,2025-01-31,2024-01-22,,735000,745000,1.36,Single Family,,"listing_scrape,nj_records"
126 Dover Chester Rd,07869,Randolph,2024-03-13,2024-01-30,,499900,532000,6.42,Single Family,,listing_scrape
10 LONGVIEW AVE,07869,Randolph,2024-05-01,2024-02-26,,550000,600000,9.09,Single Family,,"listing_scrape,nj_records"
40 WINDSOR AVE,07869,Randolph,2025-01-31,2024-03-06,,485000,525000,8.25,Single Family,,"listing_scrape,nj_records"
1398 Sussex Tpke,07869,Randolph,2025-07-23,2024-03-12,,85000,30000,-64.71,Land,,listing_scrape
2 SHERWOOD CT,07869,Randolph,2024-06-04,2024-03-14,,1349900,1430000,5.93,Single Family,,"listing_scrape,nj_records"
23 MARJALEEN DR,07869,Randolph,2024-04-26,2024-04-23,,935000,935000,0.0,Single Family,,"listing_scrape,nj_records"
113 EVERDALE RD,07869,Randolph,2024-08-04,2024-05-06,,950000,935000,-1.58,Single Family,,"listing_scrape,nj_records"
1114 SUSSEX TPKE,07869,Randolph,2024-08-04,2024-05-08,,699000,746000,6.72,Single Family,,"listing_scrape,nj_records"
26 TAMMY HILL TRL,07869,Randolph,2024-08-04,2024-05-08,,950000,950000,0.0,Single Family,,"listing_scrape,nj_records"
38 CALAIS RD,07869,Randolph,2024-08-04,2024-05-10,,580000,580000,0.0,Single Family,,"listing_scrape,nj_records"
79 Beech Rd,07869,Randolph,2024-08-04,2024-05-10,,750000,875000,16.67,Single Family,,listing_scrape
1072 SUSSEX TPKE,07869,Randolph,2024-08-04,2024-05-13,,549800,561000,2.04,Single Family,year_built,"listing_scrape,nj_records"
45 CENTER RD,07869,Randolph,2025-01-31,2024-05-14,,689000,875000,27.0,Single Family,,"listing_scrape,nj_records"
6 MISTY MOUNTAIN RD,07869,Randolph,2024-08-04,2024-05-14,,699000,750000,7.3,Single Family,year_built,"listing_scrape,nj_records"
4 DEVONSHIRE DR,07869,Randolph,2024-08-04,2024-05-16,,1150000,1250000,8.7,Single Family,,"listing_scrape,nj_records"
26 BROMPTON PL,07869,Randolph,2024-07-30,2024-05-17,,789000,850000,7.73,Townhouse,,"listing_scrape,nj_records"
34 HERITAGE CT,07869,Randolph,2024-08-04,2024-05-20,,929000,1069000,15.07,Single Family,,"listing_scrape,nj_records"
171 RESERVOIR AVE,07869,Randolph,2024-08-04,2024-05-23,,384900,450000,16.91,Single Family,,"listing_scrape,nj_records"
34 HIGHVIEW TER,07869,Randolph,2024-08-04,2024-05-23,,599000,585000,-2.34,Single Family,,"listing_scrape,nj_records"
45 Ironia Rd,07869,Randolph,2024-08-04,2024-05-24,,450000,515000,14.44,Single Family,,listing_scrape
1 COLONIAL CT,07869,Randolph,2024-08-11,2024-05-29,,825000,850000,3.03,Single Family,,"listing_scrape,nj_records"
24 BERRY LN,07869,Randolph,2024-08-04,2024-05-29,,850000,890000,4.71,Single Family,,"listing_scrape,nj_records"
29 Olde York Rd,07869,Randolph,2024-08-04,2024-05-31,,900000,1060000,17.78,Single Family,,listing_scrape
3 Dalrymple St,07869,Randolph,2024-08-04,2024-05-31,,525000,605000,15.24,Single Family,,listing_scrape
27 ROC ETAM RD,07869,Randolph,2025-01-31,2024-06-25,,1150000,1150000,0.0,Single Family,,"listing_scrape,nj_records"
1 Marble Ln,07869,Randolph,2025-01-31,2024-07-01,,799000,875000,9.51,Multi-Family,,listing_scrape
25 RIDGEWOOD DR,07869,Randolph,2024-08-14,2024-07-15,,465000,625000,34.41,Townhouse,,"listing_scrape,nj_records"
133 HIGH ST,07869,Randolph,2024-10-29,2024-07-24,,549900,500000,-9.07,Single Family,,"listing_scrape,nj_records"
49 Albert Ct,07869,Randolph,2024-08-09,2024-08-08,,660000,660000,0.0,Condo,,listing_scrape
2 Albert Ct,07869,Randolph,2025-06-10,2025-05-23,,680000,680000,0.0,Townhouse,,listing_scrape
16 Flower Horn Blvd,07869,Randolph,2025-09-30,2025-07-24,,983259,956264,-2.75,Condo,,listing_scrape
19 Flower Horn Blvd,07869,Randolph,2025-09-30,2025-07-24,,847642,820647,-3.18,Condo,,listing_scrape
10 Flower Horn Blvd,07869,Randolph,2025-09-30,2025-08-01,,939444,912449,-2.87,Condo,,listing_scrape
7 Shaker Mill Rd,07869,Randolph,2025-08-14,2025-08-13,,1300000,1300000,0.0,Single Family,,listing_scrape
22 Flower Horn Blvd,07869,Randolph,2025-09-30,2025-08-22,,785318,778655,-0.85,Condo,,listing_scrape
26 Flower Horn Blvd,07869,Randolph,2025-09-30,2025-08-27,,937995,876239,-6.58,Condo,,listing_scrape
7 Winchester Ter,07869,Randolph,2025-08-29,2025-08-28,,1100000,1100000,0.0,Single Family,,listing_scrape
24 Flower Horn Blvd,07869,Randolph,2025-09-30,2025-09-02,,854286,838988,-1.79,Condo,,listing_scrape
5 Merrimac Rd,07869,Randolph,2026-01-10,2026-01-09,,879000,895000,1.82,Single Family,,listing_scrape
9 E Elizabeth Dr,07869,Randolph,2026-05-15,2026-05-14,,500000,500000,0.0,Single Family,,listing_scrape
16 Hillside Ave,07901,Summit,2023-08-03,2023-08-02,,1900000,1900000,0.0,Single Family,,listing_scrape
99 PROSPECT ST,07901,Summit,2023-09-01,2023-08-22,,3800000,3800000,0.0,Single Family,,"listing_scrape,nj_records"
24 Ridge Rd,07901,Summit,2023-09-07,2023-09-06,,4500000,4500000,0.0,Single Family,,listing_scrape
13 DORSET LANE,07901,Summit,2023-09-30,2023-09-25,,1750000,1750000,0.0,Single Family,lot_sqft;year_built,"listing_scrape,nj_records"
21 Llewelyn Rd,07901,Summit,2023-10-13,2023-10-11,,2500000,2750000,10.0,Single Family,,listing_scrape
6 Glenside Ave,07901,Summit,2025-08-19,2023-10-13,,850000,867000,2.0,Multi-Family,,listing_scrape
14 Essex Rd,07901,Summit,2023-12-03,2023-12-02,,6000000,5700000,-5.0,Single Family,,listing_scrape
2 MEADOWBROOK CT,07901,Summit,2024-03-13,2023-12-12,,875000,1075000,22.86,Single Family,,"listing_scrape,nj_records"
25 MILTON AVE,07901,Summit,2024-03-13,2023-12-12,,634900,620000,-2.35,Single Family,,"listing_scrape,nj_records"
133 Summit Ave Apt 19,07901,Summit,2024-03-13,2023-12-15,,399000,399000,0.0,Condo,,listing_scrape
30 HARVEY DR,07901,Summit,2024-03-13,2023-12-18,,1775000,1780000,0.28,Single Family,year_built,"listing_scrape,nj_records"
20 SAYRE ST,07901,Summit,2024-03-13,2023-12-19,,1095000,999000,-8.77,Single Family,,"listing_scrape,nj_records"
157 BELLEVUE AVE,07901,Summit,2023-12-28,2023-12-20,,3400000,3270000,-3.82,Single Family,,"listing_scrape,nj_records"
40 PROSPECT HILL AVE,07901,Summit,2024-01-25,2023-12-20,,6500000,6500000,0.0,Single Family,,"listing_scrape,nj_records"
69 Templar Way,07901,Summit,2024-03-31,2024-01-03,,1800000,2002000,11.22,Single Family,,listing_scrape
1 Euclid Ave Apt 6B,07901,Summit,2024-03-31,2024-01-04,,1200000,1288000,7.33,Condo,,listing_scrape
777 Springfield Ave Apt 15,07901,Summit,2024-03-31,2024-01-18,,475000,491000,3.37,Condo,,listing_scrape
15 RUSSELL PL,07901,Summit,2024-05-16,2024-03-08,,1275000,1303000,2.2,Single Family,,"listing_scrape,nj_records"
31 HOBART AVE,07901,Summit,2024-05-16,2024-03-08,,1225000,1755000,43.27,Single Family,,"listing_scrape,nj_records"
10 PEMBROKE RD,07901,Summit,2024-04-17,2024-04-04,,2795000,2850000,1.97,Single Family,,"listing_scrape,nj_records"
9 PRINCETON ST,07901,Summit,2024-04-26,2024-04-23,,850000,850000,0.0,Single Family,,"listing_scrape,nj_records"
1 COLT RD,07901,Summit,2024-05-09,2024-05-01,,1695000,1870000,10.32,Single Family,,"listing_scrape,nj_records"
20 FAIRVIEW AVE,07901,Summit,2024-08-04,2024-05-03,,985000,999000,1.42,Single Family,,"listing_scrape,nj_records"
7 DE BARY PL,07901,Summit,2024-08-04,2024-05-08,,1495000,1600000,7.02,Single Family,,"listing_scrape,nj_records"
29 Whitewood Dr,07901,Summit,2024-08-04,2024-05-10,,989000,1228000,24.17,Single Family,,listing_scrape
59 EGGERS COURT,07901,Summit,2024-08-04,2024-05-14,,995000,1250000,25.63,Condo,,"listing_scrape,nj_records"
81 OAK RIDGE AVE,07901,Summit,2024-08-04,2024-05-14,,3990000,4210000,5.51,Single Family,year_built,"listing_scrape,nj_records"
225 KENT PLACE BLVD,07901,Summit,2024-08-04,2024-05-21,,1279000,1510000,18.06,Single Family,,"listing_scrape,nj_records"
31 DAYTON RD,07901,Summit,2024-08-04,2024-05-22,,975000,980000,0.51,Single Family,,"listing_scrape,nj_records"
31 RIDGEDALE AVE,07901,Summit,2024-08-04,2024-05-22,,769000,900000,17.04,Single Family,,"listing_scrape,nj_records"
7 PLAIN ST.,07901,Summit,2024-08-04,2024-05-23,,849000,860000,1.3,Single Family,lot_sqft,"listing_scrape,nj_records"
92 PORTLAND RD,07901,Summit,2024-08-04,2024-05-23,,1950000,2405000,23.33,Single Family,,"listing_scrape,nj_records"
108 ASHLAND RD,07901,Summit,2024-08-04,2024-05-24,,1199000,1520108,26.78,Single Family,,"listing_scrape,nj_records"
60 MOUNTAIN AVE,07901,Summit,2024-08-04,2024-05-28,,1849000,1800000,-2.65,Single Family,,"listing_scrape,nj_records"
1 WALDRON AVE,07901,Summit,2024-08-01,2024-07-26,,1250000,1515000,21.2,Single Family,,"listing_scrape,nj_records"
15 MIDDLE AVE,07901,Summit,2024-10-28,2024-07-30,,599900,630000,5.02,Single Family,sold_price,"listing_scrape,nj_records"
65 EDGEWOOD RD,07901,Summit,2024-08-16,2024-08-01,,2450000,2450000,0.0,Single Family,year_built,"listing_scrape,nj_records"
48 Knob Hill Dr,07901,Summit,2024-08-14,2024-08-13,,1200000,1200000,0.0,Single Family,,listing_scrape
19 Eggers Ct,07901,Summit,2024-08-15,2024-08-14,,849000,995000,17.2,Townhouse,,listing_scrape
18 LAUREL AVE,07901,Summit,2024-08-23,2024-08-16,,1595000,1595000,0.0,Single Family,,"listing_scrape,nj_records"
132 HILL CREST AVE,07901,Summit,2024-10-03,2024-10-01,,5500000,5300000,-3.64,Single Family,,"listing_scrape,nj_records"
47 Whittredge Rd,07901,Summit,2024-10-07,2024-10-04,,5350000,5350000,0.0,Single Family,,listing_scrape
15 Glen Oaks Ave,07901,Summit,2025-03-10,2024-11-12,,1725000,1877000,8.81,Single Family,,listing_scrape
265 Oak Ridge Ave,07901,Summit,2024-12-12,2024-12-11,,1895000,2050000,8.18,Single Family,,listing_scrape
15 EDGEMONT AVE,07901,Summit,2025-03-04,2024-12-18,,1795000,1750000,-2.51,Single Family,lot_sqft;year_built,"listing_scrape,nj_records"
45 PROSPECT HILL AVE,07901,Summit,2024-12-19,2024-12-18,,4500000,4500000,0.0,Single Family,,"listing_scrape,nj_records"
125 Blackburn Rd,07901,Summit,2024-12-31,2024-12-30,,1595000,1751000,9.78,Single Family,,listing_scrape
164 Kent Place Blvd,07901,Summit,2025-01-24,2025-01-21,,1699000,1699000,0.0,Single Family,,listing_scrape
119 Oak Ridge Ave,07901,Summit,2025-02-01,2025-01-31,,2995000,3325000,11.02,Single Family,,listing_scrape
5 Tulip St,07901,Summit,2025-02-14,2025-02-13,,2400000,2200000,-8.33,Single Family,,listing_scrape
121 Whittredge Rd,07901,Summit,2025-04-02,2025-04-01,,4400000,4350000,-1.14,Single Family,,listing_scrape
141 Hobart Ave,07901,Summit,2025-05-01,2025-04-30,,4950000,4500000,-9.09,Single Family,,listing_scrape
59 New England Ave Unit 8,07901,Summit,2025-05-23,2025-05-22,,2185000,2195000,0.46,Condo,,listing_scrape
77 Druid Hill Rd,07901,Summit,2025-06-28,2025-06-27,,2400000,2400000,0.0,Single Family,,listing_scrape
21 Lennox Rd,07901,Summit,2025-09-19,2025-07-01,,2465000,2350000,-4.67,Single Family,,listing_scrape
25 Norwood Ave Apt 3,07901,Summit,2025-07-11,2025-07-08,,1650000,1750000,6.06,Condo,,listing_scrape
10 Templar Way,07901,Summit,2025-08-15,2025-08-14,,2700000,2700000,0.0,Single Family,,listing_scrape
60 Lenox Rd,07901,Summit,2025-08-23,2025-08-22,,3300000,3400000,3.03,Single Family,,listing_scrape
19 Dale Dr,07901,Summit,2025-09-04,2025-09-03,,1375000,1375000,0.0,Single Family,,listing_scrape
25 Walnut St,07901,Summit,2025-10-17,2025-10-16,,600000,620000,3.33,Multi-Family,,listing_scrape
3 Brantwood Dr,07901,Summit,2025-10-28,2025-10-27,,2750000,2850000,3.64,Single Family,,listing_scrape
