county,town,close_month,month_num,sales_all,n_lag,median_days_list_to_close,pct_listed_same_month,pct_listed_1mo_before,pct_listed_2mo_before,pct_listed_3mo_before,pct_listed_4mo_or_more_before,pct_fresh,pct_aged,thin
SOMERSET,Basking Ridge,Jun,6,127,94,56,1.1,31.9,44.7,13.8,8.5,33.0,67.0,
SOMERSET,Basking Ridge,Jul,7,176,128,62,0.8,23.4,47.7,24.2,3.9,24.2,75.8,
SOMERSET,Basking Ridge,Aug,8,157,106,63,0.0,27.4,38.7,23.6,10.4,27.4,72.6,
SOMERSET,Basking Ridge,Sep,9,103,75,56,1.3,21.3,52.0,16.0,9.3,22.7,77.3,
SOMERSET,Basking Ridge,Oct,10,99,73,58,1.4,32.9,39.7,17.8,8.2,34.2,65.8,
SOMERSET,Basking Ridge,Nov,11,85,62,55,0.0,30.6,40.3,11.3,17.7,30.6,69.4,
SOMERSET,Basking Ridge,Dec,12,84,53,55,0.0,24.5,54.7,9.4,11.3,24.5,75.5,
SOMERSET,Bedminster,Jan,1,31,15,67,0.0,20.0,46.7,13.3,20.0,20.0,80.0,
SOMERSET,Bedminster,Feb,2,38,29,54,0.0,37.9,20.7,13.8,27.6,37.9,62.1,
SOMERSET,Bedminster,Mar,3,37,20,48,0.0,30.0,55.0,5.0,10.0,30.0,70.0,
SOMERSET,Bedminster,Apr,4,44,32,50,3.1,37.5,43.8,9.4,6.2,40.6,59.4,
SOMERSET,Bedminster,May,5,50,25,50,0.0,20.0,68.0,8.0,4.0,20.0,80.0,
SOMERSET,Bedminster,Jun,6,59,46,60,0.0,30.4,54.3,6.5,8.7,30.4,69.6,
SOMERSET,Bedminster,Jul,7,64,39,55,0.0,28.2,46.2,15.4,10.3,28.2,71.8,
SOMERSET,Bedminster,Aug,8,66,35,50,8.6,34.3,42.9,8.6,5.7,42.9,57.1,
SOMERSET,Bedminster,Sep,9,61,39,55,2.6,23.1,64.1,7.7,2.6,25.6,74.4,
SOMERSET,Bedminster,Oct,10,56,30,56,0.0,40.0,30.0,23.3,6.7,40.0,60.0,
SOMERSET,Bedminster,Nov,11,42,20,48,0.0,45.0,40.0,5.0,10.0,45.0,55.0,
SOMERSET,Bedminster,Dec,12,48,30,52,0.0,33.3,50.0,6.7,10.0,33.3,66.7,
SOMERSET,Bernardsville,Jan,1,14,9,85,0.0,0.0,33.3,22.2,44.4,0.0,100.0,yes
SOMERSET,Bernardsville,Feb,2,11,5,148,0.0,0.0,40.0,0.0,60.0,0.0,100.0,yes
SOMERSET,Bernardsville,Mar,3,30,18,57,16.7,33.3,22.2,5.6,22.2,50.0,50.0,
SOMERSET,Bernardsville,Apr,4,31,21,60,0.0,28.6,42.9,14.3,14.3,28.6,71.4,
SOMERSET,Bernardsville,May,5,35,16,59,6.2,12.5,62.5,6.2,12.5,18.8,81.2,
SOMERSET,Bernardsville,Jun,6,33,21,53,4.8,19.0,52.4,19.0,4.8,23.8,76.2,
SOMERSET,Bernardsville,Jul,7,46,30,64,3.3,13.3,53.3,10.0,20.0,16.7,83.3,
SOMERSET,Bernardsville,Aug,8,51,36,64,2.8,13.9,44.4,22.2,16.7,16.7,83.3,
SOMERSET,Bernardsville,Sep,9,30,21,95,4.8,14.3,23.8,14.3,42.9,19.0,81.0,
SOMERSET,Bernardsville,Oct,10,28,22,52,0.0,45.5,27.3,13.6,13.6,45.5,54.5,
SOMERSET,Bernardsville,Nov,11,38,28,63,0.0,35.7,21.4,25.0,17.9,35.7,64.3,
SOMERSET,Bernardsville,Dec,12,26,13,87,0.0,15.4,38.5,23.1,23.1,15.4,84.6,
SOMERSET,Branchburg,Jan,1,55,30,69,3.3,20.0,36.7,30.0,10.0,23.3,76.7,
SOMERSET,Branchburg,Feb,2,41,26,82,7.7,7.7,23.1,34.6,26.9,15.4,84.6,
SOMERSET,Branchburg,Mar,3,42,30,64,0.0,10.0,53.3,20.0,16.7,10.0,90.0,
SOMERSET,Branchburg,Apr,4,56,30,62,0.0,26.7,33.3,13.3,26.7,26.7,73.3,
SOMERSET,Branchburg,May,5,78,40,60,7.5,17.5,40.0,17.5,17.5,25.0,75.0,
SOMERSET,Branchburg,Jun,6,68,52,55,1.9,32.7,44.2,13.5,7.7,34.6,65.4,
SOMERSET,Branchburg,Jul,7,101,67,61,1.5,25.4,44.8,23.9,4.5,26.9,73.1,
SOMERSET,Branchburg,Aug,8,87,50,68,4.0,12.0,44.0,20.0,20.0,16.0,84.0,
SOMERSET,Branchburg,Sep,9,64,46,56,2.2,23.9,50.0,19.6,4.3,26.1,73.9,
SOMERSET,Branchburg,Oct,10,75,39,66,0.0,20.5,46.2,23.1,10.3,20.5,79.5,
SOMERSET,Branchburg,Nov,11,65,38,60,2.6,15.8,50.0,21.1,10.5,18.4,81.6,
SOMERSET,Branchburg,Dec,12,75,47,59,2.1,25.5,40.4,21.3,10.6,27.7,72.3,
SOMERSET,Bridgewater,Jan,1,89,50,72,0.0,18.0,32.0,32.0,18.0,18.0,82.0,
SOMERSET,Bridgewater,Feb,2,76,43,61,2.3,30.2,32.6,14.0,20.9,32.6,67.4,
SOMERSET,Bridgewater,Mar,3,79,55,53,1.8,32.7,36.4,10.9,18.2,34.5,65.5,
SOMERSET,Bridgewater,Apr,4,83,63,59,1.6,23.8,49.2,17.5,7.9,25.4,74.6,
SOMERSET,Bridgewater,May,5,95,49,56,2.0,20.4,65.3,10.2,2.0,22.4,77.6,
SOMERSET,Bridgewater,Jun,6,142,100,63,2.0,18.0,51.0,20.0,9.0,20.0,80.0,
SOMERSET,Bridgewater,Jul,7,171,115,61,1.7,20.0,45.2,26.1,7.0,21.7,78.3,
SOMERSET,Bridgewater,Aug,8,160,96,62,0.0,18.8,53.1,21.9,6.2,18.8,81.2,
SOMERSET,Bridgewater,Sep,9,126,79,62,0.0,24.1,49.4,13.9,12.7,24.1,75.9,
SOMERSET,Bridgewater,Oct,10,125,86,62,0.0,29.1,34.9,19.8,16.3,29.1,70.9,
SOMERSET,Bridgewater,Nov,11,112,67,65,1.5,11.9,49.3,20.9,16.4,13.4,86.6,
SOMERSET,Bridgewater,Dec,12,104,59,68,0.0,6.8,50.8,30.5,11.9,6.8,93.2,
SOMERSET,Green Brook,Jan,1,40,25,71,4.0,4.0,48.0,24.0,20.0,8.0,92.0,
SOMERSET,Green Brook,Feb,2,25,18,67,5.6,27.8,22.2,11.1,33.3,33.3,66.7,
SOMERSET,Green Brook,Mar,3,39,24,70,4.2,12.5,41.7,12.5,29.2,16.7,83.3,
SOMERSET,Green Brook,Apr,4,47,27,71,0.0,7.4,37.0,44.4,11.1,7.4,92.6,
SOMERSET,Green Brook,May,5,47,27,59,3.7,18.5,37.0,29.6,11.1,22.2,77.8,
SOMERSET,Green Brook,Jun,6,46,34,64,0.0,23.5,44.1,26.5,5.9,23.5,76.5,
SOMERSET,Green Brook,Jul,7,55,31,74,0.0,12.9,51.6,19.4,16.1,12.9,87.1,
SOMERSET,Green Brook,Aug,8,30,21,68,0.0,28.6,33.3,14.3,23.8,28.6,71.4,
SOMERSET,Green Brook,Sep,9,36,29,62,0.0,27.6,41.4,6.9,24.1,27.6,72.4,
SOMERSET,Green Brook,Oct,10,35,21,85,0.0,14.3,23.8,38.1,23.8,14.3,85.7,
SOMERSET,Green Brook,Nov,11,52,35,64,0.0,22.9,42.9,14.3,20.0,22.9,77.1,
SOMERSET,Green Brook,Dec,12,47,36,74,0.0,19.4,36.1,30.6,13.9,19.4,80.6,
SOMERSET,Martinsville,Jan,1,18,9,97,0.0,11.1,22.2,33.3,33.3,11.1,88.9,yes
SOMERSET,Martinsville,Feb,2,9,6,60,16.7,16.7,33.3,16.7,16.7,33.3,66.7,yes
SOMERSET,Martinsville,Mar,3,10,7,63,0.0,28.6,28.6,14.3,28.6,28.6,71.4,yes
SOMERSET,Martinsville,Apr,4,7,6,56,0.0,33.3,66.7,0.0,0.0,33.3,66.7,yes
SOMERSET,Martinsville,May,5,9,3,37,0.0,66.7,33.3,0.0,0.0,66.7,33.3,yes
SOMERSET,Martinsville,Jun,6,21,17,62,0.0,11.8,70.6,11.8,5.9,11.8,88.2,
SOMERSET,Martinsville,Jul,7,23,16,72,0.0,18.8,31.2,37.5,12.5,18.8,81.2,
SOMERSET,Martinsville,Aug,8,12,9,65,0.0,11.1,55.6,11.1,22.2,11.1,88.9,yes
SOMERSET,Martinsville,Sep,9,16,13,82,0.0,7.7,38.5,30.8,23.1,7.7,92.3,
SOMERSET,Martinsville,Oct,10,11,5,59,0.0,40.0,20.0,40.0,0.0,40.0,60.0,yes
SOMERSET,Martinsville,Nov,11,15,10,54,0.0,30.0,50.0,10.0,10.0,30.0,70.0,
SOMERSET,Martinsville,Dec,12,8,6,76,0.0,16.7,16.7,33.3,33.3,16.7,83.3,yes
SOMERSET,Warren,Jan,1,49,29,79,0.0,10.3,27.6,37.9,24.1,10.3,89.7,
SOMERSET,Warren,Feb,2,43,21,105,0.0,4.8,28.6,14.3,52.4,4.8,95.2,
SOMERSET,Warren,Mar,3,41,23,123,0.0,8.7,26.1,4.3,60.9,8.7,91.3,
SOMERSET,Warren,Apr,4,48,28,56,3.6,28.6,46.4,3.6,17.9,32.1,67.9,
SOMERSET,Warren,May,5,64,25,54,4.0,32.0,28.0,24.0,12.0,36.0,64.0,
SOMERSET,Warren,Jun,6,72,44,70,2.3,20.5,27.3,31.8,18.2,22.7,77.3,
SOMERSET,Warren,Jul,7,89,60,67,0.0,13.3,45.0,28.3,13.3,13.3,86.7,
SOMERSET,Warren,Aug,8,85,52,86,0.0,11.5,26.9,23.1,38.5,11.5,88.5,
SOMERSET,Warren,Sep,9,66,42,66,0.0,14.3,40.5,19.0,26.2,14.3,85.7,
SOMERSET,Warren,Oct,10,55,30,84,0.0,3.3,43.3,20.0,33.3,3.3,96.7,
SOMERSET,Warren,Nov,11,62,31,69,0.0,9.7,48.4,19.4,22.6,9.7,90.3,
SOMERSET,Warren,Dec,12,71,37,69,0.0,13.5,40.5,29.7,16.2,13.5,86.5,
SOMERSET,Watchung,Jan,1,9,6,92,0.0,0.0,33.3,33.3,33.3,0.0,100.0,yes
SOMERSET,Watchung,Feb,2,10,4,120,0.0,25.0,0.0,25.0,50.0,25.0,75.0,yes
SOMERSET,Watchung,Mar,3,16,9,64,11.1,11.1,55.6,0.0,22.2,22.2,77.8,yes
SOMERSET,Watchung,Apr,4,14,7,85,0.0,28.6,14.3,42.9,14.3,28.6,71.4,yes
SOMERSET,Watchung,May,5,20,11,62,0.0,18.2,72.7,0.0,9.1,18.2,81.8,
SOMERSET,Watchung,Jun,6,29,20,62,5.0,20.0,40.0,15.0,20.0,25.0,75.0,
SOMERSET,Watchung,Jul,7,28,18,72,5.6,27.8,33.3,22.2,11.1,33.3,66.7,
SOMERSET,Watchung,Aug,8,21,10,62,0.0,30.0,30.0,20.0,20.0,30.0,70.0,
SOMERSET,Watchung,Sep,9,20,9,83,0.0,33.3,0.0,44.4,22.2,33.3,66.7,yes
SOMERSET,Watchung,Oct,10,22,17,79,0.0,17.6,29.4,23.5,29.4,17.6,82.4,
SOMERSET,Watchung,Nov,11,19,15,84,0.0,0.0,33.3,40.0,26.7,0.0,100.0,
SOMERSET,Watchung,Dec,12,16,10,96,0.0,0.0,40.0,30.0,30.0,0.0,100.0,
UNION,Berkeley Heights,Jan,1,33,18,70,0.0,11.1,50.0,33.3,5.6,11.1,88.9,
UNION,Berkeley Heights,Feb,2,20,12,62,0.0,33.3,33.3,8.3,25.0,33.3,66.7,
UNION,Berkeley Heights,Mar,3,30,21,53,4.8,19.0,71.4,0.0,4.8,23.8,76.2,
UNION,Berkeley Heights,Apr,4,39,29,51,3.4,27.6,55.2,6.9,6.9,31.0,69.0,
UNION,Berkeley Heights,May,5,42,21,53,0.0,4.8,76.2,14.3,4.8,4.8,95.2,
UNION,Berkeley Heights,Jun,6,61,40,56,2.5,20.0,52.5,20.0,5.0,22.5,77.5,
UNION,Berkeley Heights,Jul,7,61,40,54,0.0,30.0,57.5,10.0,2.5,30.0,70.0,
UNION,Berkeley Heights,Aug,8,69,42,64,0.0,21.4,47.6,28.6,2.4,21.4,78.6,
UNION,Berkeley Heights,Sep,9,42,28,61,0.0,28.6,39.3,21.4,10.7,28.6,71.4,
UNION,Berkeley Heights,Oct,10,49,26,60,0.0,38.5,26.9,26.9,7.7,38.5,61.5,
UNION,Berkeley Heights,Nov,11,35,24,53,0.0,25.0,50.0,12.5,12.5,25.0,75.0,
UNION,Berkeley Heights,Dec,12,29,18,61,0.0,16.7,44.4,16.7,22.2,16.7,83.3,
UNION,Clark,Jan,1,36,12,100,0.0,0.0,16.7,50.0,33.3,0.0,100.0,
UNION,Clark,Feb,2,28,13,79,0.0,30.8,15.4,46.2,7.7,30.8,69.2,
UNION,Clark,Mar,3,26,15,66,6.7,26.7,26.7,26.7,13.3,33.3,66.7,
UNION,Clark,Apr,4,38,17,45,0.0,35.3,35.3,17.6,11.8,35.3,64.7,
UNION,Clark,May,5,41,12,54,0.0,33.3,33.3,25.0,8.3,33.3,66.7,
UNION,Clark,Jun,6,45,29,67,0.0,17.2,51.7,31.0,0.0,17.2,82.8,
UNION,Clark,Jul,7,50,23,62,0.0,17.4,60.9,8.7,13.0,17.4,82.6,
UNION,Clark,Aug,8,49,27,58,0.0,25.9,40.7,29.6,3.7,25.9,74.1,
UNION,Clark,Sep,9,44,21,53,0.0,23.8,57.1,9.5,9.5,23.8,76.2,
UNION,Clark,Oct,10,44,16,59,0.0,37.5,37.5,18.8,6.2,37.5,62.5,
UNION,Clark,Nov,11,38,18,60,0.0,27.8,44.4,16.7,11.1,27.8,72.2,
UNION,Clark,Dec,12,48,25,61,4.0,12.0,56.0,16.0,12.0,16.0,84.0,
UNION,Cranford,Jan,1,52,23,64,0.0,13.0,56.5,26.1,4.3,13.0,87.0,
UNION,Cranford,Feb,2,45,27,72,0.0,22.2,37.0,18.5,22.2,22.2,77.8,
UNION,Cranford,Mar,3,56,27,54,0.0,25.9,55.6,11.1,7.4,25.9,74.1,
UNION,Cranford,Apr,4,57,28,45,0.0,32.1,60.7,7.1,0.0,32.1,67.9,
UNION,Cranford,May,5,73,33,51,6.1,27.3,45.5,12.1,9.1,33.3,66.7,
UNION,Cranford,Jun,6,105,64,59,1.6,21.9,56.2,17.2,3.1,23.4,76.6,
UNION,Cranford,Jul,7,103,54,55,0.0,27.8,53.7,14.8,3.7,27.8,72.2,
UNION,Cranford,Aug,8,107,51,49,0.0,27.5,51.0,19.6,2.0,27.5,72.5,
UNION,Cranford,Sep,9,55,25,56,0.0,20.0,52.0,20.0,8.0,20.0,80.0,
UNION,Cranford,Oct,10,61,31,47,0.0,48.4,29.0,22.6,0.0,48.4,51.6,
UNION,Cranford,Nov,11,67,31,55,3.2,32.3,45.2,16.1,3.2,35.5,64.5,
UNION,Cranford,Dec,12,59,31,57,3.2,16.1,48.4,19.4,12.9,19.4,80.6,
UNION,Fanwood,Jan,1,17,10,91,0.0,0.0,30.0,40.0,30.0,0.0,100.0,
UNION,Fanwood,Feb,2,14,7,80,0.0,14.3,42.9,42.9,0.0,14.3,85.7,yes
UNION,Fanwood,Mar,3,21,17,47,0.0,47.1,35.3,5.9,11.8,47.1,52.9,
UNION,Fanwood,Apr,4,24,21,54,0.0,38.1,38.1,19.0,4.8,38.1,61.9,
UNION,Fanwood,May,5,21,10,62,0.0,20.0,50.0,0.0,30.0,20.0,80.0,
UNION,Fanwood,Jun,6,28,21,66,0.0,14.3,47.6,23.8,14.3,14.3,85.7,
UNION,Fanwood,Jul,7,31,23,53,0.0,26.1,52.2,21.7,0.0,26.1,73.9,
UNION,Fanwood,Aug,8,32,20,62,0.0,30.0,35.0,30.0,5.0,30.0,70.0,
UNION,Fanwood,Sep,9,17,11,76,9.1,0.0,45.5,27.3,18.2,9.1,90.9,
UNION,Fanwood,Oct,10,29,17,53,0.0,52.9,23.5,17.6,5.9,52.9,47.1,
UNION,Fanwood,Nov,11,21,15,70,0.0,33.3,20.0,33.3,13.3,33.3,66.7,
UNION,Fanwood,Dec,12,15,8,62,0.0,0.0,87.5,0.0,12.5,0.0,100.0,yes
UNION,Garwood,Jan,1,10,6,74,0.0,0.0,50.0,50.0,0.0,0.0,100.0,yes
UNION,Garwood,Feb,2,14,8,64,12.5,37.5,0.0,12.5,37.5,50.0,50.0,yes
UNION,Garwood,Mar,3,11,5,58,0.0,20.0,40.0,40.0,0.0,20.0,80.0,yes
UNION,Garwood,Apr,4,12,7,63,0.0,28.6,42.9,14.3,14.3,28.6,71.4,yes
UNION,Garwood,May,5,18,8,60,25.0,12.5,25.0,25.0,12.5,37.5,62.5,yes
UNION,Garwood,Jun,6,21,14,64,0.0,7.1,57.1,35.7,0.0,7.1,92.9,
UNION,Garwood,Jul,7,17,10,92,0.0,20.0,30.0,0.0,50.0,20.0,80.0,
UNION,Garwood,Aug,8,22,9,61,0.0,0.0,66.7,11.1,22.2,0.0,100.0,yes
UNION,Garwood,Sep,9,14,10,54,0.0,30.0,50.0,10.0,10.0,30.0,70.0,
UNION,Garwood,Oct,10,7,6,80,0.0,16.7,50.0,33.3,0.0,16.7,83.3,yes
UNION,Garwood,Nov,11,15,8,55,0.0,25.0,62.5,0.0,12.5,25.0,75.0,yes
UNION,Garwood,Dec,12,17,6,69,0.0,0.0,66.7,33.3,0.0,0.0,100.0,yes
UNION,Mountainside,Jan,1,15,8,52,0.0,37.5,37.5,12.5,12.5,37.5,62.5,yes
UNION,Mountainside,Feb,2,19,8,86,0.0,0.0,50.0,12.5,37.5,0.0,100.0,yes
UNION,Mountainside,Mar,3,11,9,54,0.0,33.3,44.4,11.1,11.1,33.3,66.7,yes
UNION,Mountainside,Apr,4,17,9,65,0.0,11.1,55.6,22.2,11.1,11.1,88.9,yes
UNION,Mountainside,May,5,32,11,52,9.1,36.4,27.3,18.2,9.1,45.5,54.5,
UNION,Mountainside,Jun,6,37,26,66,0.0,26.9,38.5,19.2,15.4,26.9,73.1,
UNION,Mountainside,Jul,7,28,15,72,0.0,0.0,60.0,6.7,33.3,0.0,100.0,
UNION,Mountainside,Aug,8,36,21,60,0.0,23.8,42.9,14.3,19.0,23.8,76.2,
UNION,Mountainside,Sep,9,23,10,64,0.0,20.0,50.0,30.0,0.0,20.0,80.0,
UNION,Mountainside,Oct,10,24,18,68,0.0,22.2,38.9,16.7,22.2,22.2,77.8,
UNION,Mountainside,Nov,11,24,15,57,0.0,20.0,60.0,13.3,6.7,20.0,80.0,
UNION,Mountainside,Dec,12,23,10,65,0.0,0.0,70.0,30.0,0.0,0.0,100.0,
UNION,New Providence,Jan,1,36,21,69,0.0,14.3,52.4,14.3,19.0,14.3,85.7,
UNION,New Providence,Feb,2,15,9,44,0.0,55.6,33.3,0.0,11.1,55.6,44.4,yes
UNION,New Providence,Mar,3,33,18,54,0.0,27.8,44.4,5.6,22.2,27.8,72.2,
UNION,New Providence,Apr,4,27,14,55,0.0,28.6,57.1,14.3,0.0,28.6,71.4,
UNION,New Providence,May,5,38,25,54,0.0,28.0,52.0,8.0,12.0,28.0,72.0,
UNION,New Providence,Jun,6,62,46,54,0.0,23.9,58.7,13.0,4.3,23.9,76.1,
UNION,New Providence,Jul,7,57,33,56,0.0,24.2,54.5,12.1,9.1,24.2,75.8,
UNION,New Providence,Aug,8,45,33,52,0.0,30.3,45.5,21.2,3.0,30.3,69.7,
UNION,New Providence,Sep,9,35,22,56,4.5,18.2,45.5,27.3,4.5,22.7,77.3,
UNION,New Providence,Oct,10,40,26,52,0.0,26.9,46.2,23.1,3.8,26.9,73.1,
UNION,New Providence,Nov,11,39,21,60,0.0,14.3,61.9,14.3,9.5,14.3,85.7,
UNION,New Providence,Dec,12,34,20,56,5.0,30.0,45.0,15.0,5.0,35.0,65.0,
UNION,Scotch Plains,Jan,1,60,29,72,3.4,13.8,37.9,34.5,10.3,17.2,82.8,
UNION,Scotch Plains,Feb,2,50,27,82,3.7,37.0,7.4,29.6,22.2,40.7,59.3,
UNION,Scotch Plains,Mar,3,52,32,56,0.0,21.9,50.0,12.5,15.6,21.9,78.1,
UNION,Scotch Plains,Apr,4,58,29,58,0.0,20.7,48.3,24.1,6.9,20.7,79.3,
UNION,Scotch Plains,May,5,83,46,52,0.0,28.3,50.0,15.2,6.5,28.3,71.7,
UNION,Scotch Plains,Jun,6,81,57,65,1.8,24.6,36.8,24.6,12.3,26.3,73.7,
UNION,Scotch Plains,Jul,7,114,68,63,1.5,23.5,44.1,26.5,4.4,25.0,75.0,
UNION,Scotch Plains,Aug,8,95,64,58,3.1,21.9,50.0,12.5,12.5,25.0,75.0,
UNION,Scotch Plains,Sep,9,53,29,66,0.0,20.7,31.0,31.0,17.2,20.7,79.3,
UNION,Scotch Plains,Oct,10,54,25,65,0.0,36.0,24.0,24.0,16.0,36.0,64.0,
UNION,Scotch Plains,Nov,11,69,42,50,0.0,35.7,42.9,14.3,7.1,35.7,64.3,
UNION,Scotch Plains,Dec,12,74,31,61,0.0,22.6,48.4,19.4,9.7,22.6,77.4,
UNION,Springfield,Jan,1,34,13,86,0.0,7.7,46.2,30.8,15.4,7.7,92.3,
UNION,Springfield,Feb,2,34,14,75,7.1,28.6,14.3,28.6,21.4,35.7,64.3,
UNION,Springfield,Mar,3,36,22,59,0.0,27.3,36.4,18.2,18.2,27.3,72.7,
UNION,Springfield,Apr,4,34,14,50,0.0,21.4,42.9,21.4,14.3,21.4,78.6,
UNION,Springfield,May,5,62,24,54,0.0,25.0,70.8,4.2,0.0,25.0,75.0,
UNION,Springfield,Jun,6,72,41,55,4.9,29.3,51.2,14.6,0.0,34.1,65.9,
UNION,Springfield,Jul,7,76,39,62,0.0,12.8,51.3,30.8,5.1,12.8,87.2,
UNION,Springfield,Aug,8,82,50,66,2.0,18.0,36.0,32.0,12.0,20.0,80.0,
UNION,Springfield,Sep,9,53,33,67,0.0,18.2,42.4,30.3,9.1,18.2,81.8,
UNION,Springfield,Oct,10,50,30,69,3.3,26.7,36.7,26.7,6.7,30.0,70.0,
UNION,Springfield,Nov,11,45,25,64,0.0,20.0,56.0,12.0,12.0,20.0,80.0,
UNION,Springfield,Dec,12,56,26,64,0.0,19.2,53.8,15.4,11.5,19.2,80.8,
UNION,Summit,Jan,1,48,22,66,4.5,9.1,54.5,27.3,4.5,13.6,86.4,
UNION,Summit,Feb,2,27,21,62,4.8,14.3,42.9,9.5,28.6,19.0,81.0,
UNION,Summit,Mar,3,49,25,54,0.0,20.0,64.0,8.0,8.0,20.0,80.0,
UNION,Summit,Apr,4,65,38,50,10.5,26.3,50.0,10.5,2.6,36.8,63.2,
UNION,Summit,May,5,82,42,53,2.4,28.6,42.9,19.0,7.1,31.0,69.0,
UNION,Summit,Jun,6,106,78,58,5.1,21.8,47.4,12.8,12.8,26.9,73.1,
UNION,Summit,Jul,7,124,74,62,4.1,18.9,40.5,23.0,13.5,23.0,77.0,
UNION,Summit,Aug,8,118,80,62,1.2,13.8,46.2,23.8,15.0,15.0,85.0,
UNION,Summit,Sep,9,78,42,72,0.0,11.9,40.5,21.4,26.2,11.9,88.1,
UNION,Summit,Oct,10,69,36,60,0.0,44.4,19.4,11.1,25.0,44.4,55.6,
UNION,Summit,Nov,11,55,40,60,2.5,22.5,47.5,15.0,12.5,25.0,75.0,
UNION,Summit,Dec,12,74,40,51,5.0,20.0,55.0,17.5,2.5,25.0,75.0,
UNION,Westfield,Jan,1,71,37,73,0.0,8.1,54.1,18.9,18.9,8.1,91.9,
UNION,Westfield,Feb,2,52,31,69,6.5,32.3,12.9,22.6,25.8,38.7,61.3,
UNION,Westfield,Mar,3,90,52,44,5.8,42.3,34.6,1.9,15.4,48.1,51.9,
UNION,Westfield,Apr,4,100,70,49,0.0,40.0,42.9,11.4,5.7,40.0,60.0,
UNION,Westfield,May,5,118,62,53,4.8,30.6,35.5,17.7,11.3,35.5,64.5,
UNION,Westfield,Jun,6,133,95,58,0.0,21.1,60.0,11.6,7.4,21.1,78.9,
UNION,Westfield,Jul,7,177,115,62,1.7,22.6,39.1,27.8,8.7,24.3,75.7,
UNION,Westfield,Aug,8,149,89,57,2.2,22.5,51.7,18.0,5.6,24.7,75.3,
UNION,Westfield,Sep,9,114,65,56,4.6,24.6,43.1,12.3,15.4,29.2,70.8,
UNION,Westfield,Oct,10,96,51,53,2.0,35.3,37.3,9.8,15.7,37.3,62.7,
UNION,Westfield,Nov,11,82,40,60,2.5,25.0,50.0,15.0,7.5,27.5,72.5,
UNION,Westfield,Dec,12,92,40,67,2.5,12.5,45.0,30.0,10.0,15.0,85.0,
